wavelength_nm,reflectance
690,0.11402397602796555
691,0.11400184035301208
692,0.11397913843393326
693,0.11395587772130966
694,0.11393202096223831
695,0.1139075979590416
696,0.11388256400823593
697,0.11385694146156311
698,0.11383071541786194
699,0.11380386352539062
700,0.11377639323472977
701,0.11374828964471817
702,0.11371956020593643
703,0.11369016021490097
704,0.11366011947393417
705,0.11362939327955246
706,0.11359798908233643
707,0.11356589943170547
708,0.11353311687707901
709,0.11349964141845703
710,0.11346542835235596
711,0.11343050003051758
712,0.1133948341012001
713,0.11335843801498413
714,0.11332128196954727
715,0.11328337341547012
716,0.1132446900010109
717,0.11320525407791138
718,0.11316504329442978
719,0.11312402039766312
720,0.11308223009109497
721,0.11303963512182236
722,0.11299625784158707
723,0.11295207589864731
724,0.11290710419416428
725,0.11286132782697678
726,0.1128147542476654
727,0.11276739835739136
728,0.11271923780441284
729,0.11267030239105225
730,0.11262059956789017
731,0.1125701293349266
732,0.11251888424158096
733,0.11246690899133682
734,0.11241421848535538
735,0.11236079782247543
736,0.11230669170618057
737,0.1122519001364708
738,0.11219646781682968
739,0.11214039474725723
740,0.11208372563123703
741,0.11202647536993027
742,0.11196869611740112
743,0.111910380423069
744,0.11185160279273987
745,0.11179238557815552
746,0.11173275113105774
747,0.11167275905609131
748,0.11161243915557861
749,0.11155184358358383
750,0.11149101704359055
751,0.11142998933792114
752,0.11136883497238159
753,0.11130758374929428
754,0.11124628037214279
755,0.1111849918961525
756,0.11112376302480698
757,0.11106264591217041
758,0.11100170761346817
759,0.11094097048044205
760,0.1108805239200592
761,0.11082040518522263
762,0.1107606589794159
763,0.11070134490728378
764,0.11064253002405167
765,0.11058425158262253
766,0.11052656173706055
767,0.1104695200920105
768,0.11041317135095596
769,0.11035756021738052
770,0.11030272394418716
771,0.11024874448776245
772,0.11019561439752579
773,0.11014343053102493
774,0.11009219288825989
775,0.11004195362329483
776,0.10999274253845215
777,0.10994460433721542
778,0.10989757627248764
779,0.1098516657948494
780,0.10980691760778427
781,0.10976334661245346
782,0.10972099751234055
783,0.10967987030744553
784,0.1096399798989296
785,0.10960135608911514
786,0.10956400632858276
787,0.10952795296907425
788,0.1094931960105896
789,0.1094597578048706
790,0.10942760854959488
791,0.109396792948246
792,0.10936728864908218
793,0.10933911800384521
794,0.10931224375963211
795,0.10928670316934586
796,0.10926246643066406
797,0.10923952609300613
798,0.10921788215637207
799,0.10919752717018127
800,0.10917844623327255
801,0.10916063189506531
802,0.10914406925439835
803,0.10912873595952988
804,0.1091146245598793
805,0.10910173505544662
806,0.10909002274274826
807,0.10907948017120361
808,0.10907009989023209
809,0.10906185954809189
810,0.10905472189188004
811,0.10904869437217712
812,0.10904374718666077
813,0.10903985053300858
814,0.10903700441122055
815,0.10903515666723251
816,0.10903432220220566
817,0.1090344563126564
818,0.10903555154800415
819,0.10903757810592651
820,0.1090405210852623
821,0.10904435068368912
822,0.10904905200004578
823,0.10905460268259048
824,0.10906100273132324
825,0.10906819254159927
826,0.10907617956399918
827,0.10908494144678116
828,0.10909446328878403
829,0.1091046929359436
830,0.10911563783884048
831,0.10912729054689407
832,0.10913962125778198
833,0.10915259271860123
834,0.1091662049293518
835,0.10918044298887253
836,0.1091952845454216
837,0.10921069234609604
838,0.10922668129205704
839,0.1092432364821434
840,0.10926031321287155
841,0.10927791148424149
842,0.10929602384567261
843,0.10931462049484253
844,0.10933368653059006
845,0.1093532145023346
846,0.10937318950891495
847,0.10939359664916992
848,0.10941442102193832
849,0.10943564772605896
850,0.10945727676153183
